3,22317,237
2,22361,271
0,22412,1026
1,22461,226
0,22485,1103
2,22492,212
3,22519,319
2,22526,336
2,22544,343
2,22545,197
3,22548,1266
0,22557,426
3,22560,135
2,22580,231
0,22637,565
0,22707,227
3,22751,1196
3,22771,266
3,22824,197
1,22847,336
2,22864,190
2,22867,338
0,22952,249
2,22956,186
0,22989,627
3,22991,301
3,23014,211
2,23030,1477
0,23033,195
0,23061,703
0,23073,988
2,23131,454
1,23137,482
0,23139,201
1,23170,221
2,23184,674
2,23185,1253
0,23193,225
3,23207,206
2,23208,853
1,23304,186
0,23324,677
1,23352,347
1,23389,861
0,23393,188
2,23404,507
0,23406,1095
0,23409,185
3,23420,285
3,23462,364
2,23464,1141
0,23471,273
3,23473,465
3,23492,191
3,23501,189
1,23513,346
3,23515,1129
1,23532,597
2,23542,190
3,23545,1406
1,23604,1461
1,23605,870
1,23620,559
3,23657,1234
0,23670,271
2,23680,94
2,23723,1109
1,23733,197
1,23735,379
0,23736,538
3,23746,505
0,23774,665
3,23831,948
1,23839,735
2,23880,388
1,23888,126
2,23895,679
0,23920,900
2,23979,914
0,23981,402
0,24061,429
0,24138,311
3,24139,876
3,24155,1252
2,24212,528
0,24222,880
1,24249,225
0,24261,1385
3,24292,204
2,24295,186
0,24357,275
3,24375,898
1,24392,318
2,24397,557
1,24407,1022
0,24413,696
1,24440,169
3,24461,544
0,24496,395
0,24509,471
2,24510,429
2,24533,273
3,24555,243
2,24581,234
3,24613,345
2,24628,150
0,24669,1154
3,24699,19
0,24701,229
0,24716,190
0,24720,503
3,24740,184
1,24752,790
3,24753,240
1,24765,379
1,24799,368
0,24859,350
1,24884,189
3,24893,994
1,24914,189
1,24977,590
0,25012,1479
1,25079,334
3,25083,791
2,25108,204
3,25116,900
1,25183,517
0,25226,185
3,25246,993
2,25373,416
2,25431,436
1,25432,1563
2,25516,208
1,25574,206
3,25621,192
0,25639,204
1,25651,185
0,25661,1027
0,25670,1558
2,25678,1198
0,25688,406
2,25719,298
1,25726,211
3,25774,429
0,25788,735
0,25801,260
0,25862,700
2,25869,185
3,25890,291
3,25893,1342
1,25896,259
0,25918,248
0,25950,248
0,25955,877
1,25998,37
2,26015,203
3,26036,999
0,26069,430
1,26074,244
3,26186,1245
3,26203,190
0,26214,187
2,26223,186
0,26226,241
1,26231,313
2,26264,186
1,26283,236
3,26285,197
3,26322,190
1,26355,240
0,26369,725
3,26373,632
0,26391,732
1,26469,673
0,26490,206
2,26523,357
0,26536,1010
1,26554,591
0,26585,785
1,26594,197
0,26594,786
1,26607,332
0,26631,1188
3,26634,242
2,26645,401
3,26695,363
0,26701,189
2,26703,1324
2,26711,191
2,26730,325
3,26763,704
3,26834,327
2,26872,1284
3,26895,218
3,26954,215
0,26964,1108
1,26978,282
2,27086,534
3,27091,306
3,27102,1451
3,27105,279
2,27139,191
1,27169,478
3,27188,185
0,27192,462
1,27199,186
2,27268,870
1,27287,237
2,27288,437
2,27301,199
2,27304,466
1,27321,197
2,27416,416
3,27419,242
2,27433,1139
2,27440,1390
1,27454,266
2,27475,224
1,27532,612
3,27536,543
2,27537,184
0,27543,187
2,27552,62
1,27558,723
2,27564,34
1,27590,323
0,27594,701
0,27601,207
0,27609,763
3,27662,190
0,27706,194
0,27708,712
3,27764,229
3,27769,315
0,27772,190
3,27775,645
0,27795,577
1,27844,185
0,27849,313
3,27886,186
3,27893,451
0,27907,804
1,27930,186
1,27955,710
2,27959,801
1,28035,6
1,28082,278
3,28082,849
1,28103,208
1,28123,191
1,28150,198
2,28324,189
2,28405,1129
1,28408,303
1,28408,900
2,28420,297
2,28427,189
0,28438,590
1,28457,192
1,28474,1012
3,28518,668
3,28522,1456
1,28529,1208
2,28558,187
1,28560,190
1,28563,1209
1,28618,554
2,28622,657
2,28676,709
2,28677,447
1,28767,555
3,28771,893
1,28779,246
3,28788,342
2,28814,532
3,28820,791
3,28823,61
1,28839,55
3,28860,349
0,28868,351
3,28896,536
0,28907,203
1,28944,1393
1,28958,956
2,28969,223
3,28997,507
2,29009,409
2,29021,469
0,29108,410
2,29108,901
2,29116,237
0,29128,308
0,29199,185
0,29199,1420
1,29208,447
1,29213,187
2,29223,295
2,29233,199
0,29238,1307
0,29279,192
3,29335,1038
0,29374,407
2,29402,185
1,29405,359
1,29406,663
1,29469,889
1,29499,281
1,29507,1448
0,29531,917
2,29536,239
3,29545,251
3,29563,474
1,29579,227
2,29586,827
1,29606,229
1,29643,239
0,29660,552
0,29697,721
2,29727,179
0,29743,339
2,29763,282
2,29772,347
0,29775,196
2,29781,194
1,29823,214
2,29829,332
3,29850,202
2,29859,1524
2,29885,525
1,29909,264
1,29916,674
1,29941,213
1,29960,1076
1,30003,285
2,30020,246
3,30053,727
3,30054,1527
0,30098,260
2,30113,184
0,30132,198
1,30134,1235
1,30160,573
3,30243,197
1,30281,289
3,30287,276
2,30337,1087
2,30348,1373
1,30361,288
3,30373,405
0,30385,454
1,30386,1451
0,30397,321
1,30400,1454
3,30455,1267
1,30456,468
0,30485,518
2,30490,186
3,30515,461
3,30525,193
2,30536,1236
1,30541,186
1,30560,239
2,30629,355
1,30683,399
3,30709,226
0,30712,1031
3,30748,265
0,30761,1019
2,30762,376
0,30764,262
0,30859,490
0,30865,761
1,30924,213
0,30928,1146
1,30936,346
0,30951,646
2,30981,1302
0,30987,99
1,30991,1074
3,31025,465
3,31029,247
3,31034,302
2,31047,737
1,31055,625
3,31069,183
3,31085,920
2,31101,704
2,31107,185
1,31114,494
1,31125,229
1,31130,570
2,31140,185
0,31180,258
1,31187,584
0,31196,487
3,31252,336
2,31301,206
0,31309,767
1,31360,898
1,31427,201
3,31470,231
0,31488,151
0,31513,875
3,31535,1031
1,31538,285
1,31589,246
2,31621,1411
3,31634,1550
3,31665,466
2,31676,1141
2,31677,511
3,31707,980
0,31713,371
2,31717,415
2,31729,598
0,31760,1130
3,31771,197
3,31776,369
3,31783,879
1,31798,872
2,31847,240
0,31855,586
1,31873,370
0,31883,886
1,31896,191
1,31901,192
2,31901,731
3,31924,560
3,31947,738
1,32002,236
3,32019,495
0,32067,189
3,32075,302
1,32075,1503
3,32105,225
1,32142,270
3,32145,293
1,32150,196
2,32159,184
3,32164,271
0,32166,1175
1,32181,187
1,32194,1136
0,32252,1103
2,32319,979
0,32339,1297
0,32346,799
1,32413,479
1,32429,237
1,32434,755
0,32436,523
0,32445,268
1,32467,313
1,32488,190
2,32517,914
1,32534,781
2,32619,187
2,32629,589
3,32630,1297
3,32639,1266
0,32649,250
3,32694,257
1,32696,1426
2,32711,566
3,32712,723
3,32730,774
2,32777,718
1,32792,322
0,32799,716
2,32815,311
2,32827,833
2,32870,567
0,32875,188
3,32902,688
1,32939,564
3,32997,193
2,33078,161
1,33089,11
3,33121,417
0,33128,579
2,33140,571
1,33146,657
2,33169,188
1,33198,643
3,33216,170
1,33255,585
3,33268,216
3,33286,190
0,33290,234
3,33301,1368
1,33313,793
3,33315,321
0,33318,209
1,33355,860
0,33369,227
0,33376,1426
2,33392,230
3,33400,187
2,33448,195
0,33464,550
0,33469,82
2,33490,456
3,33521,450
1,33582,201
2,33643,192
3,33651,557
2,33698,187
0,33765,28
2,33769,813
3,33803,185
3,33815,1053
0,33819,426
3,33882,745
2,33892,189
2,33904,237
2,33908,306
1,33925,256
1,33927,333
2,33932,342
3,33945,231
1,33948,211
2,33959,192
1,33975,265
1,34006,197
1,34051,214
0,34091,458
1,34111,1381
0,34144,238
3,34187,204
2,34188,186
0,34213,211
3,34259,190
2,34262,193
2,34286,61
2,34307,797
2,34332,842
2,34334,728
3,34375,200
0,34384,937
2,34435,309
2,34460,361
0,34469,286
2,34513,814
0,34537,256
0,34550,272
0,34568,652
3,34579,1044
0,34631,585
3,34638,941
3,34644,229
1,34649,1086
2,34654,239
2,34687,187
2,34706,1243
3,34709,833
3,34728,100
0,34730,242
1,34741,779
0,34786,460
2,34796,247
0,34800,752
2,34817,197
2,34844,189
0,34861,220
1,34929,436
2,34934,191
1,34938,261
1,34957,795
1,34963,1498
3,34997,248
3,35004,234
1,35005,932
1,35007,622
3,35049,846
1,35092,195
1,35118,227
1,35162,925
1,35174,540
2,35206,102
2,35206,562
0,35240,322
3,35251,90
0,35255,186
1,35306,12
2,35309,1460
0,35326,512
2,35330,1221
0,35331,1122
0,35353,197
1,35403,845
0,35458,1364
2,35460,335
1,35491,259
1,35553,479
1,35556,565
2,35558,202
2,35606,205
2,35661,263
3,35688,630
3,35709,191
3,35736,626
0,35769,105
0,35782,189
1,35783,376
1,35796,500
1,35815,1360
0,35818,1223
3,35819,1160
3,35831,595
3,35835,670
3,35867,554
0,35870,1171
2,35873,215
0,35898,344
1,35902,1163
0,35920,244
0,35933,717
0,35939,613
3,35994,244
0,36001,863
1,36003,217
1,36011,1161
2,36017,1050
2,36056,360
2,36083,585
2,36086,213
1,36131,78
2,36174,211
3,36185,220
3,36188,940
0,36224,290
2,36252,1388
1,36264,221
2,36282,349
0,36283,1265
3,36294,383
2,36329,1338
2,36376,1209
2,36380,252
3,36383,358
2,36390,744
2,36401,218
3,36409,275
1,36410,241
3,36446,256
0,36454,236
3,36474,188
0,36477,183
0,36511,617
1,36538,689
1,36539,1075
1,36544,342
0,36545,1430
3,36548,484
2,36572,1131
0,36580,301
0,36596,849
0,36668,785
0,36688,245
1,36697,1416
0,36702,375
0,36704,495
0,36727,690
2,36731,586
3,36794,288
1,36796,310
2,36818,875
3,36843,1074
3,36868,1208
2,36887,1259
3,36934,1250
1,36944,927
0,36946,413
2,36952,185
0,36965,1067
3,36999,211
3,37041,185
2,37050,326
1,37065,801
0,37070,311
1,37085,89
0,37108,503
2,37114,296
0,37119,152
2,37137,1320
1,37174,350
3,37183,265
1,37185,185
0,37189,210
1,37190,1476
3,37258,457
3,37263,826
1,37277,423
0,37307,109
1,37311,335
0,37318,1243
0,37338,220
3,37358,1221
2,37364,1512
2,37366,1531
3,37386,214
2,37403,757
0,37415,1107
1,37453,329
2,37457,449
2,37487,387
3,37527,503
2,37537,182
2,37544,728
3,37546,250
2,37571,184
2,37586,369
2,37595,192
2,37603,508
2,37666,354
1,37697,252
3,37702,1270
0,37708,301
1,37725,192
2,37739,236
1,37755,1250
3,37766,1322
0,37841,208
1,37908,520
1,37917,1143
3,37923,1498
1,37934,183
2,37940,219
2,37946,251
2,37965,314
2,37965,1278
3,37973,398
1,37996,451
3,38006,698
2,38036,1020
0,38087,897
2,38098,186
1,38098,1276
3,38102,422
3,38135,192
0,38148,335
3,38156,196
3,38167,363
1,38181,1184
1,38184,359
2,38210,355
1,38250,252
2,38295,950
2,38296,211
1,38360,291
2,38393,189
1,38412,466
1,38421,251
3,38436,460
3,38471,203
3,38517,678
0,38523,861
3,38579,202
0,38594,702
2,38604,310
1,38625,459
2,38631,203
0,38671,454
2,38684,546
2,38701,193
1,38713,188
0,38716,195
3,38719,817
1,38751,296
3,38790,211
2,38797,949
2,38804,1166
2,38860,626
3,38890,184
3,38892,1140
3,38970,1161
0,38990,186
3,38993,1368
0,39047,604
2,39064,724
2,39069,201
3,39084,49
2,39100,1440
2,39106,193
1,39106,1253
1,39125,70
0,39136,737
1,39180,561
0,39187,243
0,39192,477
1,39248,1162
1,39256,321
0,39266,928
2,39280,185
2,39327,826
2,39337,273
1,39354,234
3,39430,216
3,39451,875
1,39474,196
2,39524,850
2,39613,188
3,39619,779
3,39623,511
2,39636,185
0,39668,824
3,39686,246
2,39714,715
1,39803,142
0,39811,196
3,39812,210
2,39843,202
2,39890,701
3,39900,190
1,39911,417
1,39923,193
3,39971,237
3,40002,817
3,40006,971
0,40039,187
2,40074,708
2,40084,229
2,40101,1448
3,40114,210
3,40118,841
1,40141,209
3,40170,189
2,40213,192
2,40329,190
1,40344,619
3,40380,430
1,40386,295
1,40401,187
3,40429,825
2,40437,654
2,40488,1135
3,40514,207
1,40531,320
1,40545,198
1,40546,33
0,40565,513
3,40581,818
0,40583,235
3,40593,449
0,40620,189
2,40622,529
0,40661,235
0,40663,616
2,40668,1414
0,40671,261
1,40709,884
0,40754,192
0,40769,187
2,40789,1363
1,40813,313
3,40869,435
3,40879,268
2,40907,186
1,40908,341
3,40930,342
2,40964,14
3,40974,1180
0,41000,485
1,41003,88
0,41007,672
2,41034,350
1,41035,409
0,41038,185
1,41045,197
2,41065,190
0,41092,209
0,41099,760
2,41109,557
1,41155,185
2,41166,186
0,41184,594
0,41206,206
2,41219,245
2,41221,192
3,41295,761
0,41299,657
2,41355,210
2,41360,1385
0,41387,189
2,41406,1329
0,41447,623
0,41501,735
0,41507,274
2,41525,962
0,41549,189
0,41598,185
2,41603,216
0,41633,596
3,41705,1233
1,41722,210
3,41725,192
0,41729,1067
2,41734,267
1,41743,1465
3,41790,191
3,41793,995
2,41822,648
2,41853,196
2,41857,207
1,41869,299
0,41877,1256
1,41888,255
0,41909,573
1,41920,201
0,41965,813
3,41980,342
2,42020,296
3,42080,1173
2,42085,521
1,42086,520
3,42096,1140
2,42102,548
2,42109,731
0,42135,187
3,42145,1071
3,42160,958
3,42219,269
3,42225,244
1,42304,397
1,42306,496
3,42318,269
2,42321,197
3,42331,194
1,42349,186
1,42379,535
3,42396,189
3,42419,188
0,42419,960
3,42422,382
3,42435,825
0,42471,187
0,42474,384
1,42518,317
0,42565,562
0,42578,245
1,42585,193
2,42612,764
2,42696,239
3,42702,296
2,42727,298
2,42733,845
0,42787,464
1,42855,1151
3,42865,383
3,43002,250
0,43007,139
2,43014,248
2,43030,237
2,43085,271
3,43122,824
3,43140,366
1,43142,220
0,43150,219
3,43163,630
0,43171,184
1,43209,228
1,43240,524
2,43289,990
1,43324,142
3,43333,287
3,43343,334
2,43349,444
3,43365,553
2,43375,304
1,43429,259
1,43433,72
2,43443,325
0,43475,285
1,43482,474
0,43503,331
1,43511,390
3,43532,586
2,43565,355
3,43628,740
0,43684,452
1,43707,184
2,43720,190
2,43752,188
0,43763,1198
3,43782,235
2,43789,260
1,43796,403
1,43804,289
0,43880,574
3,43893,203
1,43896,397
1,43904,191
0,43908,732
